basis,rho,object,fit_max_W,slope_log_err_vs_log_W,W,object_mean_err,object_std_err,relative_spread
srht_paired,0.001,natural_patch,32,0.04284584167286663,16,0.009718556373919371,0.003846032452700277,0.3957411270486072
srht_paired,0.001,natural_patch,32,0.04284584167286663,32,0.009441739220691383,0.0015922682512860334,0.16864141384000622
srht_paired,0.001,natural_patch,32,0.04284584167286663,64,0.012074253258332565,0.0011889075769596082,0.0984663441723927
srht_paired,0.001,natural_patch,32,0.04284584167286663,128,0.016508523956793246,0.0016589223221982257,0.1004888339224041
srht_paired,0.001,natural_patch,32,0.04284584167286663,256,0.022849711130617588,0.002615901859798555,0.1144829291208572
srht_paired,0.001,natural_patch,32,0.04284584167286663,512,0.03289431269875291,0.0027873854760347987,0.0847376110746486
srht_paired,0.001,natural_patch,32,0.04284584167286663,1024,0.04413378963503854,0.003431836117265884,0.07775983312661854
srht_paired,0.001,ring,32,-0.2560855071788713,4,0.024490821099255888,0.015621226411400851,0.6378400441574201
srht_paired,0.001,ring,32,-0.2560855071788713,8,0.014426039269965923,0.0083925714930241,0.5817654683983073
srht_paired,0.001,ring,32,-0.2560855071788713,16,0.009718556373919371,0.003846032452700277,0.3957411270486072
srht_paired,0.001,ring,32,-0.2560855071788713,32,0.009441739220691383,0.0015922682512860334,0.16864141384000622
srht_paired,0.001,ring,32,-0.2560855071788713,64,0.012074253258332565,0.0011889075769596082,0.0984663441723927
srht_paired,0.001,ring,32,-0.2560855071788713,128,0.016508523956793246,0.0016589223221982257,0.1004888339224041
srht_paired,0.001,ring,32,-0.2560855071788713,256,0.022849711130617588,0.002615901859798555,0.1144829291208572
srht_paired,0.001,ring,32,-0.2560855071788713,512,0.03289431269875291,0.0027873854760347987,0.0847376110746486
srht_paired,0.001,ring,32,-0.2560855071788713,1024,0.04413378963503854,0.003431836117265884,0.07775983312661854
srht_paired,0.001,stripe,32,-0.038667469554383486,4,0.024490821099255888,0.015621226411400851,0.6378400441574201
srht_paired,0.001,stripe,32,-0.038667469554383486,8,0.014426039269965923,0.0083925714930241,0.5817654683983073
srht_paired,0.001,stripe,32,-0.038667469554383486,16,0.009718556373919371,0.003846032452700277,0.3957411270486072
srht_paired,0.001,stripe,32,-0.038667469554383486,32,0.009441739220691383,0.0015922682512860334,0.16864141384000622
srht_paired,0.001,stripe,32,-0.038667469554383486,64,0.012074253258332565,0.0011889075769596082,0.0984663441723927
srht_paired,0.001,stripe,32,-0.038667469554383486,128,0.016508523956793246,0.0016589223221982257,0.1004888339224041
srht_paired,0.001,stripe,32,-0.038667469554383486,256,0.022849711130617588,0.002615901859798555,0.1144829291208572
srht_paired,0.001,stripe,32,-0.038667469554383486,512,0.03289431269875291,0.0027873854760347987,0.0847376110746486
srht_paired,0.001,stripe,32,-0.038667469554383486,1024,0.04413378963503854,0.003431836117265884,0.07775983312661854
